handle,tweet_count,key_word_list
GOPLeader,10,"['break', 'covid', 'vax', 'mandate', 'military', 'end', 'last', 'week', 'tell', 'biden', 'directly', 'time', 'end', 'covid', 'vaccine', 'mandate', 'military', 'amp', 'rehire', 'service', 'member', 'end', 'mandate', 'victory', 'military', 'amp', 'common', 'sense', 'full', 'statement', 'rt', 'huge', 'win', 'vaccine', 'mandate', 'ndaa', 'troop', 'rt', 'border', 'crisis', 'president', 'biden', 'arizona', 'have', 'plan', 'visit', 'southern', 'border', 'say', 'more', 'important', 'accountability', 'come', 'rt', '𝐀fghanistan', 'debacle', '𝐂ovid', 'mandate', '𝐂orrupt', 'biden', 'family', '𝐎pen', 'border', '𝐔surping', 'congress', 'authority', '𝐍o', 'new', 'drilling', '𝐓ax', 'h', 'million', 'illegal', 'crossing', 'hundred', 'americans', 'die', 'daily', 'fentanyl', 'pouring', 'border', 'important', 'enough', 'president', 'biden', 'pay', 'attention', 'border', 'crisis', 'day', 'republicans', 'let', 'ignore', 'destructive', 'policy', 'any', 'long', 'rt', 'rt', 'agree', 'biden', 'visit', 'southern', 'border', 'witness', 'crisis', 'firsthand', 'rt', 'illegal', 'entry', 'record', 'amount', 'drug', 'flow', 'cartel', 'trafficker', 'have', 'operational', 'control', 'ye', 'rt', 'visit', 'ice', 'cream', 'shop', 'very', 'important', 'visit', 'border', 'illegal', 'immigration', 'death', 'escape', 'fentanyl', 'smugg', 'rt', 'america', 'deserve', 'future', 'build', 'freedom', 'mean', 'hold', 'big', 'tech', 'accountable', 'commitmenttoamerica']"
GerryConnolly,10,"['happy', 'attend', 'jewish', 'community', 'relations', 'council', 'legislative', 'breakfast', 'morning', 'antisemitism', 'rise', 'continue', 'ensure', 'safety', 'security', 'jewish', 'neighbor', 'steadfast', 'support', 'today', 'recognize', 'hero', 'january', 'high', 'honor', 'congress', 'bestow', 'congressional', 'gold', 'medal', 'officer', 'protect', 'capitol', 'defend', 'democracy', 'day', 'deserve', 'eternal', 'gratitude', 'simply', 'thank', 'enough', 'rt', 'heel', 'dinner', 'nazi', 'sympathizer', 'donald', 'trump', 'explicitly', 'call', 'termination', 'us', 'constitut', 'congratulation', 'pastor', 'first', 'baptist', 'church', 'vienna', 'celebrate', 'anniversary', 'today', 'thank', 'faith', 'service', 'steadfast', 'dedication', 'community', 'great', 'see', 'again', 'move', 'day', 'thank', 'incredible', 'staff', 'set', 'new', 'office', 'hill', 'sneak', 'peek', 'heel', 'dinner', 'nazi', 'sympathizer', 'donald', 'trump', 'explicitly', 'call', 'termination', 'us', 'constitution', 'be', 'rot', 'gop', 'just', 'donald', 'trump', 'embrace', 'encourage', 'enable', 'even', 'go', 'full', 'anti', 'america', 'host', 'annual', 'open', 'season', 'town', 'hall', 'today', 'federal', 'employee', 'retiree', 'thank', 'walt', 'francis', 'ed', 'deharde', 'share', 'expertise', 'once', 'again', 'year', 'big', 'thank', 'vendor', 'participate', 'tomorrow', 'host', 'annual', 'open', 'season', 'workshop', 'federal', 'employee', 'retiree', 'fairfax', 'county', 'government', 'center', 'join', 'fehb', 'expert', 'walt', 'francis', 'assistant', 'director', 'opm', 'ed', 'deharde', 'see', 'there', 'economy', 'create', 'new', 'job', 'take', 'office', 'more', 'administration', 'history', 'point', 'presidency', 'rt', 'just', 'want', 'make', 'few', 'thing', 'clear', 'holocaust', 'happen', 'hitler', 'demonic', 'figure', 'instead', 'give']"
HerreraBeutler,10,"['rt', 'hydropower', 'centerpiece', 'pnw', 'energy', 'policy', 'watch', 'commit', 'future', 'p', 'rt', 'today', 'task', 'force', 'host', 'congressgoespurple', 'celebrate', 'americans', 'recovery', 'support', 'still', 'str', 'southwest', 'washington', 'remain', 'vigilant', 'stay', 'tune', 'update', 'monitor', 'ongoing', 'wildfire', 'region', 'also', 'stay', 'tune', 'northwest', 'fire', 'interactive', 'web', 'map', 'here', 'today', 'reflect', 'mourn', 'thousand', 'innocent', 'american', 'life', 'lose', 'horrific', 'terrorist', 'attack', 'september', 'family', 'lose', 'love', 'one', 'day', 'never', 'forget', 'welcome', 'first', 'step', 'va', 'bring', 'accessible', 'care', 'lewis', 'county', 'remain', 'committed', 'help', 'va', 'adapt', 'expand', 'service', 'veteran', 'community', 'access', 'health', 'care', 'benefit', 'deserve', 'positive', 'news', 'veteran', 'southwest', 'washington', 'veteran', 'earn', 'promise', 'quality', 'medical', 'care', 'advocate', 'deployment', 'va', 'mobile', 'medical', 'unit', 'make', 'first', 'visit', 'chehalis', 'today', 'devastating', 'news', 'friend', 'colleague', 'jackie', 'walorski', 'kill', 'car', 'accident', 'heart', 'break', 'jackie', 'husband', 'dean', 'entire', 'team', 'be', 'word', 'express', 'shock', 'sadness', 'loss', 'truly', 'terrible', 'read', 'more', 'samuel', 'life', 'serve', 'country', 'code', 'talkers', 'w', 'marine', 'corps', 'sandoval', 'send', 'thousand', 'message', 'base', 'navajo', 'native', 'language', 'help', 'win', 'war', 'other', 'brave', 'member', 'military', 'serve', 'amp', 'sacrifice', 'nation', 'never', 'forget', 'lose', 'american', 'hero', 'samuel', 'sandoval', 'last', 'remain', 'member', 'navajo', 'code', 'talkers', 'encrypt', 'critical', 'message', 'world', 'war', 'ii', 'die', 'age']"
JacksonLeeTX18,10,"['congratulation', 'senator', 'raphael', 'warnock', 'hard', 'fought', 'well', 'deserved', 'victory', 'georgian', 'vote', 'america', 'win', 'tonight', 'get', 'victory', 'democracy', 'integrity', 'honesty', 'service', 'community', 'ground', 'georgia', 'weekend', 'see', 'passion', 'people', 'ready', 'make', 'difference', 'honor', 'first', 'responder', 'today', 'day', 'action', 'protect', 'peaceful', 'transition', 'power', 'action', 'ensure', 'voice', 'american', 'people', 'count', 'forever', 'grateful', 'courage', 'congresswoman', 'sheila', 'jackson', 'lee', 'many', 'still', 'carry', 'physical', 'mental', 'emotional', 'scar', 'mob', 'thousand', 'launch', 'violent', 'assault', 'attempt', 'halt', 'counting', 'electoral', 'ballot', 'metropolitan', 'police', 'chief', 'robert', 'contee', 'iii', 'today', 'award', 'congressional', 'gold', 'medal', 'forever', 'etch', 'history', 'congresswoman', 'sheila', 'jackson', 'lee', 'attend', 'congressional', 'gold', 'medal', 'ceremony', 'honor', 'first', 'responder', 'serve', 'january', 'day', 'citadel', 'democracy', 'attack', 'heroism', 'first', 'responder', 'save', 'life', 'member', 'congress', 'defend', 'citadel', 'democracy', 'violent', 'mob', 'january', 'rt', 'lack', 'equity', 'health', 'care', 'housing', 'just', 'happen', 'overnight', 'act', 'bill', 'stu', 'fight', 'executive', 'order', 'evanston', 'illinois', 'former', 'alderman', 'robin', 'summers', 'rt', 'weather', 'cooperate', 'morning', 'break', 'ground', 'all', 'new', 'lockwood', 'housing', 'development', 'work']"
JimLangevin,10,"['today', 'have', 'privilege', 'attend', 'congressional', 'gold', 'medal', 'ceremony', 'honor', 'answer', 'call', 'service', 'january', 'commend', 'defend', 'capitol', 'fateful', 'day', 'heroe', 'last', 'night', 'ball', 'thank', 'have', 'eat', 'dinner', 'mar', 'lago', 'spread', 'vile', 'conspiracy', 'online', 'antisemite', 'swiftly', 'condemn', 'proud', 'join', 'colleague', 'call', 'whole', 'government', 'approach', 'combat', 'dangerous', 'rise', 'antisemitism', 'synchronize', 'discussion', 'information', 'warfare', 'military', 'branch', 'cyber', 'psyop', 'info', 'warfare', 'action', 'see', 'part', 'wide', 'information', 'domain', 'have', 'work', 'cut', 'go', 'say', 'suggestion', 'terminate', 'constitution', 'un', 'american', 'wrong', 'friend', 'colleague', 'stay', 'silent', 'former', 'president', 'dangerous', 'rhetoric', 'need', 'swiftly', 'denounce', 'love', 'country', 'am', 'sign', 'legislation', 'avert', 'catastrophic', 'rail', 'strike', 'agreement', 'secure', 'important', 'advance', 'worker', 'time', 'americans', 'pay', 'sick', 'leave', 'stop', 'fight', 'worker', 'get', 'benefit', 'deserve', 'take', 'office', 'create', 'job', 'include', 'manufacturing', 'job', 'alone', 'country', 'continue', 'recover', 'pandemic', 'keep', 'build', 'economy', 'work', 'work', 'family', 'rt', 'just', 'want', 'make', 'few', 'thing', 'clear', 'holocaust', 'happen', 'hitler', 'demonic', 'figure', 'instead', 'give', 'yesterday', 'proudly', 'vote', 'avert', 'rail', 'shutdown', 'grind', 'economy', 'halt', 'touch', 'life', 'nearly', 'family', 'ri', 'urge', 'colleague', 'senate', 'act', 'protect', 'financial', 'security', 'america', 'work', 'family', 'humble', 'receive', 'navy', 'distinguished', 'public', 'service', 'award', 'morning', 'privilege', 'lifetime', 'serve', 'behalf', 'brave', 'woman', 'man', 'uniform', 'thank', 'bestow', 'great', 'honor']"
Jim_Jordan,10,"['rt', 'huge', 'win', 'vaccine', 'mandate', 'ndaa', 'troop', 'rt', 'thank', 'god', 'demand', 'atf', 'preserve', 'evidence', 'rt', 'now', 'learn', 'joe', 'biden', 'atf', 'want', 'destroy', 'evidence', 'biden', 'atf', 'set', 'destroy', 'gun', 'associate', 'obama', 'era', 'fast', 'furious', 'scandal', 'rt', 'breaking', 'atf', 'notify', 'intend', 'destroy', 'firearm', 'associate', 'botched', 'operation', 'fa', 'soldier', 'discharge', 'want', 'vaccine', 'get', 'job', 'back', 'immediately', 'surely', 'just', 'coincidence', 'biden', 'administration', 'investigate', 'company', 'same', 'time', 'musk', 'release', 'truth', 'hunter', 'biden', 'twitterfiles', 'rt', 'esg', 'heart', 'radical', 'partisan', 'activism', 'masquerade', 'responsible', 'corporate', 'governance', 'corrosive', 'pract', 'rt', 'exclusive', 'republicans', 'launch', 'antitrust', 'investigation', 'climate', 'obsess', 'corporate', 'esg', 'cartel']"
JoaquinCastrotx,10,"['rt', 'think', 'so', 'many', 'deport', 'veteran', 'pass', 'exile', 'wait', 'return', 'home', 'country', 'serve', 'ma', 'rt', 'also', 'we', 'd', 'expect', 'markup', 'partner', 'asean', 'act', 'pt', 't', 'veteran', 'saturday', 'am', 'pm', 'host', 'resource', 'fair', 'chapel', 'auditorium', 'fair', 'local', 'organization', 'available', 'help', 'va', 'claim', 'include', 'pact', 'act', 'housing', 'job', 'service', 'amp', 'more', 'hope', 'see', 'there', 'rt', 'plan', 'future', 'educate', 'generation', 'now', 'then', 'contribution', 'make', 'people', 'emma', 'te', 'rt', 'san', 'antonio', 'unapologetically', 'say', 'guad', 'loop', 'commit', 'sin', 'worthy', 'excommunication', 'lifetime', 'ban', 'time', 'bring', 'america', 'deport', 'veteran', 'home', 'year', 'ago', 'lead', 'congressional', 'delegation', 'meet', 'group', 'veteran', 'deport', 'mexico', 'serve', 'country', 'today', 'honor', 'tell', 'story', 'house', 'vote', 'help', 'get', 'legal', 'status', 'rt', 'y', 'español', 'rt', 'interview', 'congressman', 'more', 'latin', 'music', 'work', 'need', 'add', 'n', 'rt', 'irene', 'cara', 'flashdance', 'feeling', 'daddy', 'yankee', 'gasolina', 'latin', 'music', 'work', 'nominate', 'l', 'rt', 'nomination', 'way', 'celebrate', 'highlight', 'music', 'latino', 'musician', 'contribution', 'american', 'culture']"
JudgeCarter,10,"['icymi', 'verdict', 'out', 'check', 'newsletter', 'go', 'washington', 'dc', 'sign', 'here', 'christmas', 'tree', 'gift', 'inflation', 'steal', 'americans', 'christmas', 'cheer', 'year', 'president', 'biden', 'still', 'border', 'congressional', 'app', 'challenge', 'great', 'way', 'get', 'young', 'people', 'interested', 'technology', 'weekend', 'announce', 'ayushmaan', 'dubey', 'congressional', 'app', 'challenge', 'winner', 'app', 'rise', 'shine', 'join', 'congratulate', 'ayushmaan', 'biden', 'legacy', 'record', 'high', 'inflation', 'open', 'borders', 'surge', 'crime', 'energy', 'crisis', 'fail', 'do', 'job', 'secure', 'southern', 'border', 'hold', 'accountable', 'november', 'office', 'assist', 'central', 'texas', 'family', 'issue', 'irs', 'refund', 'va', 'benefit', 'passport', 'delay', 'return', 'constituent', 'need', 'assistance', 'federal', 'agency', 'visit', 'website', 'biden', 'attack', 'fossil', 'fuel', 'attack', 'american', 'agriculture', 'holiday', 'season', 'family', 'force', 'choose', 'gift', 'love', 'one', 'heat', 'home', 'biden', 'failure', 'secure', 'southern', 'border', 'endanger', 'community', 'country']"
KenCalvert,10,"['time', 'president', 'biden', 'find', 'way', 'hold', 'outdoor', 'political', 'event', 'shock', 'administration', 'find', 'way', 'help', 'veteran', 'do', 'same', 'disappoint', 'pentagon', 'denial', 'permit', 'event', 'also', 'frustrating', 'hear', 'pentagon', 'staff', 'fail', 'even', 'engage', 'meaningful', 'discussion', 'see', 'outdoor', 'event', 'take', 'place', 'safe', 'manner', 'natural', 'disaster', 'declaration', 'secretary', 'agriculture', 'tom', 'vilsack', 'march', 'house', 'natural', 'resources', 'committee', 'have', 'yet', 'take', 'action', 'address', 'california', 'drought', 'today', 'join', 'together', 'california', 'house', 'republican', 'delegation', 'letter', 'urge', 'house', 'natural', 'resources', 'committee', 'hold', 'hearing', 'california', 'drought', 'disaster', 'armeniangenocide', 'rt', 'nation', 'washington', 'continue', 'widespread', 'bipartisan', 'support', 'building', 'rt', 'academic', 'major', 'component', 'mission', 'training', 'shape', 'strong', 'military', 'rt', 'always', 'inspire', 'see', 'young', 'man', 'amp', 'woman', 'make', 'choice', 'serve', 'have', 'lunch', 'cadet', 'rt', 'annual', 'rolling', 'remember', 'pow', 'mia', 'motorcycle', 'ride', 'memorial', 'day', 'go', 'allow', 'pent', 'more', 'decade', 'veteran', 'honor', 'fallen', 'miss', 'hero', 'memorial', 'day', 'motorcycle', 'ride', 'reason', 'delay', 'approve', 'request', 'pentagon', 'need', 'act', 'now']"
Lancegooden,10,"['biden', 'administration', 'monitor', 'venmo', 'transaction', 'southern', 'border', 'dear', 'more', 'illegal', 'cross', 'border', 'watch', 'fentanyl', 'kill', 'record', 'amount', 'americans', 'cartel', 'pose', 'national', 'security', 'threat', 'be', 'more', 'important', 'thing', 'go', 'president', 'trump', 'personal', 'saving', 'rate', 'hit', 'record', 'high', 'joe', 'biden', 'personal', 'saving', 'rate', 'fall', 'saving', 'account', 'miss', 'economy', 'lose', 'full', 'time', 'job', 'day', 'may', 'day', 'ago', 'joe', 'biden', 'proclaim', 'economy', 'move', 'right', 'direction', 'year', 'ago', 'joe', 'biden', 'promise', 'mandate', 'vaccine', 'today', 'unvaccinated', 'military', 'member', 'fire', 'end', 'mandate', 'now', 'free', 'speech', 'back', 'twitter', 'disney', 'do', 'u', 'turn', 'culture', 'war', 'investing', 'ban', 'america', 'woke', 'lose', 'help', 'solve', 'border', 'crisis', 'keep', 'title', 'make', 'border', 'crisis', 'bad', 'end', 'title', 'rocket', 'science', 'joe', 'mainstream', 'medium', 'refuse', 'report', 'elon', 'musk', 'twitterfiles', 'same', 'news', 'outlet', 'wonder', 'americans', 'trust', 'medium', 'hover', 'record', 'low', 'irs', 'agent', 'delinquent', 'tax', 'bill', 'irs', 'worry', 'own', 'employee', 'instead', 'venmo', 'transaction', 'joe', 'biden', 'do', 'end', 'military', 'vaccine', 'mandate', 'joe', 'biden', 'do', 'sign', 'declaration', 'adopt', 'vaccine', 'passport', 'international', 'travel']"
LeaderHoyer,10,"['congratulate', 'election', 'serve', 'ranking', 'member', 'congress', 'ranking', 'member', 'continue', 'strong', 'voice', 'grow', 'economic', 'opportunity', 'deliver', 'america', 'work', 'family', 'honor', 'join', 'bipartisan', 'group', 'congressional', 'colleague', 'today', 'honor', 'hero', 'defend', 'capitol', 'violent', 'insurrectionist', 'january', 'present', 'congressional', 'gold', 'medal', 'unflinche', 'heroism', 'horrific', 'day', 'finally', 'tell', 'reporter', 'one', 'attack', 'constitution', 'president', 'trump', 'comment', 'past', 'weekend', 'gop', 'silence', 'stand', 'stark', 'contrast', 'democrats', 'work', 'protect', 'constitutional', 'right', 'fight', 'threat', 'democracy', 'addition', 'priority', 'work', 'advance', 'week', 'keenly', 'aware', 'urgent', 'need', 'ensure', 'government', 'remain', 'open', 'operational', 'negotiation', 'ongoing', 'omnibus', 'ndaa', 'urge', 'house', 'republicans', 'work', 'important', 'measure', 'tell', 'press', 'weekly', 'pen', 'pad', 'briefing', 'house', 'dems', 'advance', 'legislation', 'put', 'peopleoverpolitic', 'include', 'eagle', 'act', 'amp', 'veteran', 'service', 'recognition', 'act', 'tell', 'reporter', 'provide', 'additional', 'scheduling', 'guidance', 'week', 'progress', 'congratulation', 'swear', 'morning', 'champion', 'anne', 'arundel', 'county', 'family', 'know', 'work', 'hard', 'create', 'opportunity', 'folk', 'prince', 'george', 'county', 'have', 'tremendous', 'advocate', 'congratulate', 'swearing', 'today', 'look', 'forward', 'work', 'year', 'come', 'fight', 'need', 'prince', 'georgians', 'happy', 'birthday', 'friend', 'champion', 'thank', 'leadership', 'chair', 'subcommittee', 'water', 'resources', 'environment', 'happy', 'birthday', 'friend', 'instrumental', 'leader', 'ensure', 'american', 'innovation', 'competitiveness', 'chair', 'miss', 'congress', 'next', 'year', 'wish', 'friend', 'fantastic', 'new', 'member', 'happy', 'birthday', 'thank', 'work', 'protect', 'americans', 'access', 'contraception']"
MarioDB,10,"['proud', 'join', 'colleague', 'letter', 'urge', 'potus', 'approve', 'additional', 'fema', 'assistance', 'community', 'florida', 'still', 'try', 'recover', 'devastating', 'impact', 'hurricane', 'ian', 'rt', 'hoy', 'estuve', 'conversando', 'con', 'el', 'representante', 'sobre', 'la', 'nueva', 'agenda', 'legislativa', 'una', 'vez', 'se', 'instale', 'el', 'nuevo', 'congr', 'religious', 'liberty', 'sacred', 'vulnerable', 'always', 'vigorously', 'protect', 'read', 'complete', 'statement', 'respect', 'marriage', 'act', 'congratulation', 'good', 'friend', 'name', 'chief', 'deputy', 'whip', 'reschenthaler', 'bright', 'honest', 'diligent', 'trustworthy', 'well', 'choice', 'role', 'rt', 'gop', 'lawmakers', 'amp', 'press', 'mayorkas', 'cuban', 'repatriations', 'rt', 'esta', 'mañana', 'los', 'congresistas', 'y', 'carlos', 'jiménez', 'enviaron', 'una', 'carta', 'mayorkas', 'sobre', 'los', 'migrates', 'cu', 'rt', 'congresista', 'nos', 'escuchan', 'y', 'piden', 'importante', 'cambio', 'sobre', 'inmigrante', 'cubanos', 'mis', 'colega', 'y', 'yo', 'enviamos', 'una', 'carta', 'solicitando', 'que', 'la', 'admin', 'implemente', 'un', 'sistema', 'donde', 'familiare', 'y', 'representante', 'legale', 'puedan', 'encontrar', 'información', 'sus', 'sere', 'querido', 'interceptado', 'el', 'mar', 'rt', 'amazing', 'morning', 'nation', 'capitol', 'couple', 'strong', 'leader', 'congress', 'thank', 'senator', 'es', 'inconcebible', 'que', 'la', 'admin', 'biden', 'haya', 'cancelado', 'el', 'oleoducto', 'keystone', 'xl', 'y', 'prohibido', 'producción', 'de', 'energía', 'domestica', 'más', 'limpia', 'américa', 'del', 'norte', 'solo', 'para', 'dar', 'luz', 'verde', 'extracción', 'de', 'sangriento', 'venezuela', 'enriqueciendo', 'aún', 'más', 'al', 'régimen', 'de', 'maduro']"
MarkAmodeiNV2,10,"['proud', 'attend', 'nevada', 'veterans', 'memorial', 'plaza', 'grand', 'opening', 'amp', 'ribbon', 'cutting', 'plaza', 'phenomenal', 'place', 'remember', 'give', 'prouder', 'effort', 'honor', 'veteran', 'happy', 'thanksgiving', 'great', 'meeting', 'builders', 'association', 'northern', 'nevada', 'look', 'forward', 'continue', 'collaboration', 'building', 'industry', 'advance', 'economic', 'growth', 'prosperity', 'city', 'town', 'rt', 'today', 'get', 'ready', 'renew', 'push', 'more', 'education', 'money', 'next', 'nevada', 'legislature', 'now', 'republicans', 'placer', 'business', 'alliance', 'dc', 'summit', 'great', 'meeting', 'local', 'regional', 'business', 'leader', 'public', 'official', 'discussion', 'focus', 'lake', 'tahoe', 'importance', 'work', 'together', 'state', 'line', 'address', 'challenge', 'opportunity', 'rt', 'nfrw', 'member', 'hi', 'id', 'or', 'az', 'nv', 'ut', 'amp', 'ca', 'attend', 'western', 'conference', 'stars', 'amp', 'stipes', 'vegas', 'guest', 'speaker', 'congre', 'lvrj', 'reporter', 'gary', 'martin', 'thoughtful', 'journalist', 'nevada', 'miss', 'professionalism', 'bring', 'cover', 'politic', 'state', 'rest', 'peace', 'gary', 'honor', 'veteransday', 'come', 'together', 'commemorate', 'nation', 'hero', 'owe', 'veteran', 'debt', 'gratitude', 'protect', 'american', 'freedom', 'thank', 'today', 'day', 'selfless', 'devotion', 'honor', 'veteran', 'annual', 'dayton', 'chamber', 'veterans', 'appreciation', 'dinner', 'thank', 'service', 'great', 'country', 'commitment', 'freedom', 'enjoy', 'today', 'americans', 'rt', 'asa', 'applaud', 'fsgg', 'subcmte', 'rm', 'send', 'message', 'colle']"
MikeKellyPA,10,"['more', 'illegal', 'border', 'crossing', 'record', 'amount', 'illegal', 'drug', 'enter', 'title', 'deadline', 'week', 'away', 'crisis', 'border', 'indeed', 'more', 'important', 'thing', 'face', 'country', 'commit', 'restore', 'america', 'energy', 'independence', 'already', 'work', 'make', 'happen', 'pennsylvania', 'second', 'large', 'natural', 'gas', 'produce', 'state', 'country', 'let', 'make', 'here', 'home', 'good', 'luck', 'lawrence', 'county', 'union', 'high', 'school', 'piaa', 'state', 'football', 'championship', 'week', 'shop', 'christmas', 'tree', 'weekend', 'expect', 'pay', 'more', 'thank', 'bidenflation', 'great', 'see', 'butler', 'community', 'come', 'together', 'great', 'cause', 'rt', 'thank', 'move', 'tribute', 'honor', 'life', 'commitment', 'family', 'today', 'honor', 'late', 'colleague', 'indiana', 'jackie', 'walorski', 'mission', 'support', 'mother', 'child', 'american', 'family', 'proud', 'support', 'reauthorization', 'maternal', 'infant', 'early', 'childhood', 'home', 'visiting', 'miechv', 'program', 'domestic', 'energy', 'producer', 'face', 'extreme', 'uncertainty', 'increase', 'regulation', 'biden', 'administration', 'first', 'year', 'bill', 'introduce', 'today', 'create', 'more', 'certainty', 'aim', 'lower', 'energy', 'cost', 'detail', 'america', 'usmnt', 'president', 'biden', 'make', 'easy', 'produce', 'oil', 'here', 'united', 'states', 'instead', 'make', 'easy', 'produce', 'oil', 'venezuela']"
PatrickMcHenry,10,"['border', 'crisis', 'only', 'get', 'bad', 'biden', 'become', 'president', 'yet', 'ask', 'make', 'visit', 'border', 'president', 'say', 'be', 'more', 'important', 'thing', 'go', 'more', 'important', 'safety', 'american', 'rt', 'biden', 'administration', 'oil', 'price', 'cap', 'scheme', 'weak', 'solution', 'allow', 'putin', 'continue', 'fund', 'war', 'ukra', 'invite', 'yadkincounty', 'constituent', 'need', 'help', 'federal', 'agency', 'attend', 'office', 'hour', 'monday', 'december', 'staff', 'available', 'assist', 'learn', 'more', 'tomorrow', 'office', 'hour', 'yadkinville', 'here', 'tuesday', 'nc', 'help', 'bring', 'spirit', 'christmas', 'dc', 'nc', 'tree', 'select', 'year', 'capitol', 'christmas', 'tree', 'also', 'play', 'important', 'role', 'local', 'business', 'siloam', 'responsible', 'safely', 'drive', 'tree', 'dc', 'say', 'have', 'duty', 'try', 'do', 'right', 'help', 'customer', 'out', 'here', 'true', 'statement', 'testify', 'house', 'financial', 'services', 'committee', 'staff', 'ready', 'work', 'make', 'happen', 'icymi', 'last', 'week', 'join', 'discuss', 'collapse', 'ftx', 'congress', 'respond', 'amp', 'need', 'get', 'answer', 'americans', 'ftx', 'customer', 'deserve', 'today', 'smallbusinesssaturday', 'join', 'support', 'small', 'business', 'right', 'here', 'let', 'show', 'appreciation', 'shop', 'small', 'thank', 'job', 'creator', 'do', 'community', 'happy', 'thanksgiving', 'enjoy', 'holiday', 'friend', 'family', 'remind', 'much', 'thankful', 'here', 'americans', 'god', 'bless', 'great', 'country', 'nc', 'farmer', 'family', 'come', 'together', 'give', 'thank', 'feel', 'impact', 'skyrocket', 'inflation', 'thank', 'democrats', 'reckless', 'spending', 'americans', 'experience', 'most', 'expensive', 'thanksgiving', 'ever', 'october', 'be', 'illegal', 'immigrant', 'encounter', 'southern', 'border', 'accord', 'recent', 'cbp', 'report', 'shocking', 'increase', 'average', 'october', 'encounter', 'president', 'trump', 'need', 'return', 'common', 'sense', 'policy', 'keep', 'border', 'secure']"
RepAGonzalez,10,"['thank', 'amazing', 'veteran', 'selfless', 'service', 'great', 'nation', 'never', 'forget', 'sadden', 'learn', 'tragic', 'passing', 'jackie', 'walorski', 'member', 'staff', 'today', 'jackie', 'wonderful', 'colleague', 'always', 'advocate', 'constituent', 'pray', 'involve', 'time', 'house', 'overwhelmingly', 'pass', 'bipartisan', 'brycen', 'gray', 'ben', 'price', 'cognitive', 'research', 'act', 'improve', 'understanding', 'impact', 'brain', 'bill', 'honor', 'brycen', 'amp', 'ben', 'help', 'ensure', 'family', 'endure', 'similar', 'tragedy', 'rt', 'today', 'historical', 'day', 'suicideprevention', 'amp', 'mentalhealth', 'national', 'suicide', 'prevention', 'lifeline', 'no', 'happy', 'july', 'choice', 'clear', 'pass', 'chips', 'act', 'unleash', 'large', 'investment', 'history', 'state', 'watch', 'next', 'great', 'investment', 'happen', 'overseas', 'leave', 'supply', 'chain', 'chip', 'dependent', 'china', 'hard', 'let', 'get', 'do', 'wish', 'reflective', 'memorial', 'day', 'fill', 'gratitude', 'pay', 'ultimate', 'price', 'nation', 'bring', 'brycen', 'ben', 'back', 'ensure', 'memory', 'live', 'pleased', 'see', 'bill', 'brycen', 'gray', 'ben', 'price', 'cognitive', 'research', 'act', 'pass', 'improve', 'understanding', 'mental', 'health', 'impact']"
RepAdams,10,"['rt', 'thank', 'staff', 'orlice', 'hodges', 'avery', 'bonifati', 'meet', 'today', 'discuss', 'climateac', 'rt', 'scotus', 'soon', 'hear', 'argument', 'moore', 'harper', 'case', 'threaten', 'future', 'free', 'fair', 'election', 'justice', 'tho', 'rt', 'congressional', 'gold', 'medal', 'ceremony', 'january', 'live', 'am', 'et', 'c', 'span', 'congratulation', 'always', 'welcome', 'back', 'home', 'rt', 'introduce', 'bill', 'protect', 'essential', 'workers', 'wage', 'garnishment', 'systematic', 'racism', 'continue', 'play', 'role', 'rt', 'introduce', 'protect', 'wages', 'act', 'protect', 'family', 'essential', 'worker', 'predatory', 'debt', 'collec', 'propose', 'new', 'legislation', 'protect', 'family', 'essential', 'worker', 'predatory', 'debt', 'collection', 'practice', 'read', 'more', 'protecting', 'wages', 'act', 'here', 'rt', 'excited', 'announce', 'pay', 'spring', 'media', 'internship', 'programs', 'internship', 'opportunity', 'lo', 'thank', 'continue', 'attention', 'issue', 'hudson', 'pray', 'moore', 'county', 'proud', 'lifeline', 'act', 'provision', 'adopt', 'unlock', 'affordable', 'housing', 'keep', 'go', 'charlotte', 'still', 'have', 'housing', 'crisis', 'look', 'forward', 'work', 'colleague', 'make', 'housing', 'more', 'affordable']"
RepAlGreen,10,"['current', 'aspiring', 'join', 'fri', 'am', 'ct', 'informational', 'webinar', 'resource', 'service', 'available', 'grow', 'business', 'see', 'below', 'more', 'detail', 'sure', 'register', 'here', 'hold', 'hearing', 'live', 'now', 'company', 'disclosure', 'workforce', 'management', 'investment', 'diversity', 'datum', 'tune', 'in', 'here', 'today', 'fifth', 'anniversary', 'filing', 'historic', 'first', 'article', 'impeachment', 'former', 'president', 'donald', 'trump', 'proud', 'take', 'stand', 'president', 'weaponization', 'hate', 'view', 'historic', 'article', 'impeachment', 'click', 'here', 'give', 'name', 'shadow', 'ban', 'interest', 'free', 'speech', 'important', 'know', 'official', 'gop', 'democratic', 'party', 'play', 'role', 'limit', 'speech', 'general', 'public', 'include', 'member', 'congress', 'knowledge', 'process', 'shadow', 'ban', 'able', 'tune', 'in', 'click', 'here', 'view', 'full', 'remark', 'speak', 'house', 'floor', 'sometime', 'next', 'hour', 'topic', 'comprehensive', 'immigration', 'reform', 'sure', 'watch', 'here', 'watch', 'remark', 'here', 'icymi', 'watch', 'here', 'icymi']"
